n,t
1,5.699999746866524e-06
1,1.7999991541728377e-06
1,1.2999989849049598e-06
1,7.999988156370819e-07
1,7.00001692166552e-07
2,2.5000008463393897e-06
2,3.2000025385059416e-06
2,1.5999976312741637e-06
2,1.3000026228837669e-06
2,1.7999991541728377e-06
3,2.2999993234407157e-06
3,2.2999993234407157e-06
3,2.1999985619913787e-06
3,2.0000006770715117e-06
4,2.4000000848900527e-06
4,2.4000000848900527e-06
5,3.6000019463244826e-06
5,3.4000004234258085e-06
6,4.900000931229442e-06
6,4.5000015234109014e-06
7,4.699999408330768e-06
7,4.400000761961564e-06
8,5.800000508315861e-06
9,6.999998731771484e-06
10,1.049999991664663e-05
11,1.2000000424450263e-05
12,1.2000000424450263e-05
13,1.939999856404029e-05
14,2.0399998902576044e-05
16,2.6699999580159783e-05
17,2.8700000257231295e-05
19,3.8399997720262036e-05
21,4.640000042854808e-05
23,6.08000009378884e-05
26,0.00010310000288882293
28,7.530000220867805e-05
31,7.879999975557439e-05
34,0.00011670000094454736
37,0.0001291999979002867
41,0.00014100000043981709
45,0.0001692000005277805
50,0.00026059999800054356
55,0.00023680000231252052
60,0.000234800001635449
66,0.0003121999980066903
73,0.0003605999991123099
80,0.00046160000056261197
88,0.0005350999999791384
97,0.0006567000018549152
107,0.0008291999984066933
117,0.000919000001886161
129,0.0011478000014903955
142,0.0013376999995671213
156,0.0016001000003598165
172,0.001808199998777127
189,0.0024052000007941388
208,0.004373200001282385
229,0.003722499997820705
252,0.004206400000839494
277,0.007209700001112651
304,0.005257800003164448
335,0.006503600001451559
368,0.0077586000006704126
405,0.012008300000161398
446,0.015328699999372475
490,0.014928900000086287
539,0.024810799997794675
593,0.018474000000423985
653,0.028320699999312637
718,0.02969870000015362
790,0.03835379999873112
869,0.04237509999802569
956,0.059522700001252815
1051,0.07230990000243764
1156,0.09189929999774904
1272,0.11071819999779109
1399,0.11092339999959222
1539,0.13732140000138315
1693,0.22644660000150907
1862,0.2260147999986657
