n,t
1,7.899998308857903e-06
1,2.0999978005420417e-06
1,1.2999989849049598e-06
1,1.3000026228837669e-06
1,1.8999999156221747e-06
2,3.2999996619764715e-06
2,2.7999994927085936e-06
2,2.0000006770715117e-06
2,2.0000006770715117e-06
2,3.4000004234258085e-06
3,3.899996954714879e-06
3,2.5000008463393897e-06
3,4.19999923906289e-06
3,2.9000002541579306e-06
4,5.099998816149309e-06
4,4.699999408330768e-06
5,6.599999323952943e-06
5,3.9000005926936865e-06
6,1.1099997209385037e-05
6,9.700001101009548e-06
7,1.1000000085914508e-05
7,1.3699998817173764e-05
8,1.0799998563015833e-05
9,1.5200002962956205e-05
10,2.0200001017656177e-05
11,1.769999653333798e-05
12,3.0100000003585592e-05
13,1.7399997886968777e-05
14,2.3100001271814108e-05
16,3.559999822755344e-05
17,4.430000262800604e-05
19,4.9100002797786146e-05
21,4.8099998821271583e-05
23,6.260000009206124e-05
26,7.74000000092201e-05
28,9.860000136541203e-05
31,5.2999999752501026e-05
34,8.210000305552967e-05
37,7.580000237794593e-05
41,7.790000017848797e-05
45,0.00011060000178986229
50,0.00013159999798517674
55,0.00022670000180369243
60,0.00026989999969373457
66,0.00024090000079013407
73,0.00037769999835290946
80,0.0004952000017510727
88,0.0005823000028613023
97,0.0005532999966817442
107,0.0005329999985406175
117,0.0007320000004256144
129,0.0008515000008628704
142,0.0010274999985995237
156,0.001428499999747146
172,0.0020514000025286805
189,0.0019200999995518941
208,0.002247299998998642
229,0.0027707999979611486
252,0.004471799999009818
277,0.005709400000341702
304,0.006281699999817647
335,0.009720400001242524
368,0.010668599999917205
405,0.01273859999855631
446,0.014077800002269214
490,0.01799109999774373
539,0.025306899999122834
593,0.02134440000008908
653,0.026530899998761015
718,0.03140569999959553
790,0.04883479999989504
869,0.05246119999719667
956,0.07075380000242149
1051,0.06288789999962319
1156,0.09205219999785186
1272,0.12343909999981406
1399,0.13946650000070804
1539,0.18669869999939692
1693,0.19945179999922402
1862,0.26760900000226684
