n,t
1,1.6999983927235007e-06
1,7.999988156370819e-07
1,1.3000026228837669e-06
1,6.000009307172149e-07
1,1.2000018614344299e-06
2,8.000002708286047e-06
2,3.7999998312443495e-06
2,3.2999996619764715e-06
2,2.9999973776284605e-06
2,2.7999994927085936e-06
3,5.699999746866524e-06
3,5.3899999329587445e-05
3,5.699999746866524e-06
3,5.899997631786391e-06
4,8.39999847812578e-06
4,7.699996785959229e-06
5,1.049999991664663e-05
5,1.1800002539530396e-05
6,1.300000076298602e-05
6,1.2900000001536682e-05
7,1.809999957913533e-05
7,1.8200000340584666e-05
8,1.9600000086938962e-05
9,3.8300000596791506e-05
10,3.300000025774352e-05
11,5.030000102124177e-05
12,4.8400001105619594e-05
13,5.819999933009967e-05
14,4.320000152802095e-05
16,4.749999789055437e-05
17,6.949999806238338e-05
19,0.0001463999979023356
21,0.00016039999900385737
23,0.00014260000170907006
26,0.0001795999996829778
28,0.00013970000145491213
31,0.0001458000006095972
34,0.00015010000061010942
37,0.00019780000002356246
41,0.0002558999985922128
45,0.00031149999995250255
50,0.00030619999961345457
55,0.0003127999989374075
60,0.00038610000046901405
66,0.00036539999928209
73,0.0004197999987809453
80,0.0006023000023560598
88,0.0007188999989011791
97,0.0007670000013604295
107,0.0006914999976288527
117,0.0010149999980058055
129,0.000891399999090936
142,0.0009987999983422924
156,0.0012239999996381812
172,0.0013494999984686729
189,0.001401000001351349
208,0.0016705999987607356
229,0.0019701999990502372
252,0.002219199999672128
277,0.0022992999984126072
304,0.0030855999975756276
335,0.0027086999980383553
368,0.003174800000124378
405,0.003604300000006333
446,0.00460670000029495
490,0.004464400000870228
539,0.005355700002837693
593,0.005504500000824919
653,0.005190700001548976
718,0.005708000000595348
790,0.007560199999716133
869,0.006846299998869654
956,0.007182800000009593
1051,0.00909719999981462
1156,0.009146700002020225
1272,0.011672599997837096
1399,0.009454799997911323
1539,0.012930900000355905
1693,0.010765200000605546
1862,0.01511959999697865
