n,t
1,2.4999972083605826e-06
1,1.2999989849049598e-06
1,6.999980541877449e-07
1,7.00001692166552e-07
1,6.999980541877449e-07
2,9.300001693191007e-06
2,5.000001692678779e-06
2,5.699999746866524e-06
2,5.49999822396785e-06
2,6.400001439033076e-06
3,1.2900000001536682e-05
3,1.5600002370774746e-05
3,6.899997970322147e-06
3,6.400001439033076e-06
4,9.700001101009548e-06
4,7.899998308857903e-06
5,1.1299998732283711e-05
5,1.1899999663000926e-05
6,1.3799999578623101e-05
6,1.3799999578623101e-05
7,1.6600002709310502e-05
7,1.7700000171316788e-05
8,2.3600001441081986e-05
9,2.429999949526973e-05
10,2.6799996703630313e-05
11,4.039999839733355e-05
12,4.289999924367294e-05
13,4.489999992074445e-05
14,4.5900000259280205e-05
16,5.410000085248612e-05
17,4.850000186706893e-05
19,7.859999823267572e-05
21,7.899999764049426e-05
23,9.349999891128391e-05
26,9.270000009564683e-05
28,0.00010140000085812062
31,0.0001067000011971686
34,0.00013169999874662608
37,0.00013469999976223335
41,0.0001602000011189375
45,0.00021149999884073623
50,0.00020850000146310776
55,0.00021389999892562628
60,0.0002440999996906612
66,0.0003265000013925601
73,0.0002851999997801613
80,0.00042609999945852906
88,0.0003536000003805384
97,0.0005103000003146008
107,0.00045820000013918616
117,0.0005334000015864149
129,0.0007688999976380728
142,0.0011023000006389339
156,0.0012609000004886184
172,0.0009520000021439046
189,0.001022799999191193
208,0.0020671999991463963
229,0.002203799998824252
252,0.002495299999281997
277,0.0027723999992304016
304,0.0030267000001913402
335,0.003042000000277767
368,0.003835400002571987
405,0.0030565000015485566
446,0.0028490000004239846
490,0.003270899997005472
539,0.003473699998721713
593,0.00428259999898728
653,0.00502539999797591
718,0.005287299998599337
790,0.00924989999839454
869,0.007630799998878501
956,0.007022500001767185
1051,0.012390600000799168
1156,0.008716700001969002
1272,0.012171300000773044
1399,0.009308900000178255
1539,0.010194000002229586
1693,0.013078600000881124
1862,0.01306299999851035
