n,t
1,4.3299996832502075e-06
1,4.330000592744909e-06
1,1.4669994925498031e-06
1,4.749999789055437e-06
1,1.3970002328278497e-06
2,4.6789991756668314e-06
2,3.3520000215503387e-06
2,4.190999788988847e-06
2,3.3520000215503387e-06
2,4.399999852466863e-06
3,4.679000085161533e-06
3,4.750000698550139e-06
3,3.2830002965056337e-06
3,4.8880001486395486e-06
4,6.145999577711336e-06
4,4.748999344883487e-06
5,4.818999514100142e-06
5,5.307999344950076e-06
6,4.679000085161533e-06
6,5.097999746794812e-06
7,5.726999916078057e-06
7,5.797000085294712e-06
8,8.171000445145182e-06
9,8.031000106711872e-06
10,1.180300023406744e-05
11,1.2012000297545455e-05
12,1.2083000001439359e-05
13,1.6691999917384237e-05
14,1.6272999346256256e-05
16,1.7879000552056823e-05
17,2.2419000742956996e-05
19,2.1023000044806395e-05
21,2.4794000637484714e-05
23,2.996199964400148e-05
26,3.485099932731828e-05
28,4.714300030173035e-05
31,4.413999977259664e-05
34,6.013300026097568e-05
37,6.055199992260896e-05
41,8.30409999252879e-05
45,0.0001229899999088957
50,0.00012976499965589028
55,0.00015441800042026443
60,0.00015958700078044785
66,0.00022544700004800688
73,0.0002547109997976804
80,0.0003057650001210277
88,0.00047038100001373095
97,0.0004559239996524411
107,0.0004856060004385654
117,0.0006037769999238662
129,0.0007897650002632872
142,0.0009024880000652047
156,0.0011609699995460687
172,0.0013453510000545066
189,0.0017829759999585804
208,0.0021204490003583487
229,0.002688048999516468
252,0.0033759150001060334
277,0.003663380999569199
304,0.003944841999327764
335,0.006065849999686179
368,0.00748641999962274
405,0.008096552999631967
446,0.010250733999782824
490,0.01264154000000417
539,0.01463334100026259
593,0.019304251999528788
653,0.022871739999573037
718,0.029318992999833426
790,0.03402279900001304
869,0.043857767999725183
956,0.05338026899971737
1051,0.06651803000022483
1156,0.07822865600064688
1272,0.09383551400060242
1399,0.1147114720006357
1539,0.13981575699926907
1693,0.1689830550003535
1862,0.209419300999798
